fold_id,symbol,sector,entry_date,exit_date,entry_price,exit_price,shares,position_value,confidence,kelly_fraction,exit_reason,pnl,return_pct,was_correct,signal_score_raw,vix_at_entry,nifty_above_ema50_at_entry,fii_net_cr_at_entry,sector_score_at_entry,had_tier_a_news,mfe_pct,mae_pct,triggered_signals
2,INDUSTOWER.NS,Telecom,2021-02-17,2021-03-18,242.91,241.81,246,59755.86,64,0.125,MAX_AGE,-353.48,-0.5915,False,64,0.0,True,0.0,100,False,7.9855,3.068,"MACD hist 1.6544 > 0 | Price ₹243 > EMA20 ₹227 | Price ₹243 > EMA50 ₹219 | Volume 2.5× average | Sector Telecom bullish (score 100) | Near 75d high (₹249, -2.6% away) — breakout setup"
3,SRF.NS,Chemicals,2021-05-05,2021-05-07,1348.43,1234.76,44,59330.920000000006,64,0.125,STOP,-5077.18,-8.5574,False,64,0.0,True,0.0,78,False,0.2375,8.2919,"⚠ RSI 76.9 > 75 (overbought — elevated reversal risk) | MACD hist 8.6220 > 0 | Price ₹1346 > EMA20 ₹1235 | Price ₹1346 > EMA50 ₹1165 | Volume 2.5× average | Sector Chemicals bullish (score 78) | Near 75d high (₹1378, -2.3% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
3,VEDL.NS,Metals,2021-05-05,2021-05-10,126.91,140.67,472,59901.52,64,0.125,TARGET,6402.21,10.6879,True,64,0.0,True,0.0,80,False,11.0126,0.0,"⚠ RSI 75.7 > 75 (overbought — elevated reversal risk) | MACD hist 1.2650 > 0 | Price ₹127 > EMA20 ₹116 | Price ₹127 > EMA50 ₹108 | Volume 4.2× average | Sector Metals bullish (score 80) | Near 75d high (₹129, -2.1% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
3,UPL.NS,Chemicals,2021-05-05,2021-05-14,609.54,705.04,98,59734.92,64,0.125,TARGET,9263.59,15.5078,True,64,0.0,True,0.0,78,False,15.8411,1.9099,"MACD hist 1.6794 > 0 | Price ₹609 > EMA20 ₹581 | Price ₹609 > EMA50 ₹569 | Volume 2.0× average | Sector Chemicals bullish (score 78) | Near 75d high (₹640, -4.9% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
3,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3294.81,3095.76,18,59306.58,64,0.125,STOP,-3660.54,-6.1722,False,64,0.0,True,0.0,100,False,0.2774,5.9001,"MACD hist 8.0782 > 0 | Price ₹3290 > EMA20 ₹3110 | Price ₹3290 > EMA50 ₹3013 | Volume 1.6× average | Sector Healthcare bullish (score 100) | Near 75d high (₹3314, -0.7% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
3,NMDC.NS,Metals,2021-05-11,2021-05-19,37.51,35.0,1601,60053.509999999995,64,0.125,STOP,-4096.59,-6.8216,False,64,0.0,True,0.0,100,False,2.8785,6.5501,"⚠ RSI 82.5 > 75 (overbought — elevated reversal risk) | MACD hist 0.8999 > 0 | Price ₹37 > EMA20 ₹31 | Price ₹37 > EMA50 ₹27 | Volume 1.8× average | Sector Metals bullish (score 100) | Near 75d high (₹39, -2.8% away) — breakout setup"
3,COROMANDEL.NS,Chemicals,2021-05-11,2021-05-21,724.46,794.18,82,59405.72,64,0.125,TARGET,5626.3,9.471,True,64,0.0,True,0.0,89,False,9.7883,0.0,"MACD hist 2.7691 > 0 | Price ₹723 > EMA20 ₹703 | Price ₹723 > EMA50 ₹716 | Volume 2.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹760, -4.8% away) — breakout setup"
3,PIDILITIND.NS,Chemicals,2021-05-11,2021-05-24,917.65,1003.95,65,59647.25,64,0.125,TARGET,5518.57,9.252,True,64,0.0,True,0.0,89,False,9.5692,0.0052,"MACD hist 0.9303 > 0 | Price ₹916 > EMA20 ₹890 | Price ₹916 > EMA50 ₹876 | Volume 1.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹941, -2.7% away) — breakout setup"
3,ALKEM.NS,Pharma,2021-05-05,2021-05-31,2755.05,2836.71,21,57856.05,64,0.125,FOLD_END,1631.86,2.8205,True,64,0.0,True,0.0,90,False,4.8558,1.2709,"MACD hist 9.0764 > 0 | Price ₹2751 > EMA20 ₹2636 | Price ₹2751 > EMA50 ₹2637 | Volume 3.7× average | Sector Pharma bullish (score 90) | Near 75d high (₹2841, -3.2% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
4,SRF.NS,Chemicals,2021-05-05,2021-05-07,1348.43,1234.76,44,59330.920000000006,64,0.125,STOP,-5077.18,-8.5574,False,64,0.0,True,0.0,78,False,0.2375,8.2919,"⚠ RSI 76.9 > 75 (overbought — elevated reversal risk) | MACD hist 8.6220 > 0 | Price ₹1346 > EMA20 ₹1235 | Price ₹1346 > EMA50 ₹1165 | Volume 2.5× average | Sector Chemicals bullish (score 78) | Near 75d high (₹1378, -2.3% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
4,VEDL.NS,Metals,2021-05-05,2021-05-10,126.91,140.67,472,59901.52,64,0.125,TARGET,6402.21,10.6879,True,64,0.0,True,0.0,80,False,11.0126,0.0,"⚠ RSI 75.7 > 75 (overbought — elevated reversal risk) | MACD hist 1.2650 > 0 | Price ₹127 > EMA20 ₹116 | Price ₹127 > EMA50 ₹108 | Volume 4.2× average | Sector Metals bullish (score 80) | Near 75d high (₹129, -2.1% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
4,UPL.NS,Chemicals,2021-05-05,2021-05-14,609.54,705.04,98,59734.92,64,0.125,TARGET,9263.59,15.5078,True,64,0.0,True,0.0,78,False,15.8411,1.9099,"MACD hist 1.6794 > 0 | Price ₹609 > EMA20 ₹581 | Price ₹609 > EMA50 ₹569 | Volume 2.0× average | Sector Chemicals bullish (score 78) | Near 75d high (₹640, -4.9% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
4,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3294.81,3095.76,18,59306.58,64,0.125,STOP,-3660.54,-6.1722,False,64,0.0,True,0.0,100,False,0.2774,5.9001,"MACD hist 8.0782 > 0 | Price ₹3290 > EMA20 ₹3110 | Price ₹3290 > EMA50 ₹3013 | Volume 1.6× average | Sector Healthcare bullish (score 100) | Near 75d high (₹3314, -0.7% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
4,NMDC.NS,Metals,2021-05-11,2021-05-19,37.51,35.0,1601,60053.509999999995,64,0.125,STOP,-4096.59,-6.8216,False,64,0.0,True,0.0,100,False,2.8785,6.5501,"⚠ RSI 82.5 > 75 (overbought — elevated reversal risk) | MACD hist 0.8999 > 0 | Price ₹37 > EMA20 ₹31 | Price ₹37 > EMA50 ₹27 | Volume 1.8× average | Sector Metals bullish (score 100) | Near 75d high (₹39, -2.8% away) — breakout setup"
4,COROMANDEL.NS,Chemicals,2021-05-11,2021-05-21,724.46,794.18,82,59405.72,64,0.125,TARGET,5626.3,9.471,True,64,0.0,True,0.0,89,False,9.7883,0.0,"MACD hist 2.7691 > 0 | Price ₹723 > EMA20 ₹703 | Price ₹723 > EMA50 ₹716 | Volume 2.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹760, -4.8% away) — breakout setup"
4,PIDILITIND.NS,Chemicals,2021-05-11,2021-05-24,917.65,1003.95,65,59647.25,64,0.125,TARGET,5518.57,9.252,True,64,0.0,True,0.0,89,False,9.5692,0.0052,"MACD hist 0.9303 > 0 | Price ₹916 > EMA20 ₹890 | Price ₹916 > EMA50 ₹876 | Volume 1.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹941, -2.7% away) — breakout setup"
4,ALKEM.NS,Pharma,2021-05-05,2021-06-02,2755.05,2994.82,21,57856.05,64,0.125,TARGET,4947.54,8.5515,True,64,0.0,True,0.0,90,False,8.8661,1.2709,"MACD hist 9.0764 > 0 | Price ₹2751 > EMA20 ₹2636 | Price ₹2751 > EMA50 ₹2637 | Volume 3.7× average | Sector Pharma bullish (score 90) | Near 75d high (₹2841, -3.2% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
5,SRF.NS,Chemicals,2021-05-05,2021-05-07,1348.43,1234.76,44,59330.920000000006,64,0.125,STOP,-5077.18,-8.5574,False,64,0.0,True,0.0,78,False,0.2375,8.2919,"⚠ RSI 76.9 > 75 (overbought — elevated reversal risk) | MACD hist 8.6220 > 0 | Price ₹1346 > EMA20 ₹1235 | Price ₹1346 > EMA50 ₹1165 | Volume 2.5× average | Sector Chemicals bullish (score 78) | Near 75d high (₹1378, -2.3% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
5,VEDL.NS,Metals,2021-05-05,2021-05-10,126.91,140.67,472,59901.52,64,0.125,TARGET,6402.21,10.6879,True,64,0.0,True,0.0,80,False,11.0126,0.0,"⚠ RSI 75.7 > 75 (overbought — elevated reversal risk) | MACD hist 1.2650 > 0 | Price ₹127 > EMA20 ₹116 | Price ₹127 > EMA50 ₹108 | Volume 4.2× average | Sector Metals bullish (score 80) | Near 75d high (₹129, -2.1% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
5,UPL.NS,Chemicals,2021-05-05,2021-05-14,609.54,705.04,98,59734.92,64,0.125,TARGET,9263.59,15.5078,True,64,0.0,True,0.0,78,False,15.8411,1.9099,"MACD hist 1.6794 > 0 | Price ₹609 > EMA20 ₹581 | Price ₹609 > EMA50 ₹569 | Volume 2.0× average | Sector Chemicals bullish (score 78) | Near 75d high (₹640, -4.9% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
5,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3294.81,3095.76,18,59306.58,64,0.125,STOP,-3660.54,-6.1722,False,64,0.0,True,0.0,100,False,0.2774,5.9001,"MACD hist 8.0782 > 0 | Price ₹3290 > EMA20 ₹3110 | Price ₹3290 > EMA50 ₹3013 | Volume 1.6× average | Sector Healthcare bullish (score 100) | Near 75d high (₹3314, -0.7% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
5,NMDC.NS,Metals,2021-05-11,2021-05-19,37.51,35.0,1601,60053.509999999995,64,0.125,STOP,-4096.59,-6.8216,False,64,0.0,True,0.0,100,False,2.8785,6.5501,"⚠ RSI 82.5 > 75 (overbought — elevated reversal risk) | MACD hist 0.8999 > 0 | Price ₹37 > EMA20 ₹31 | Price ₹37 > EMA50 ₹27 | Volume 1.8× average | Sector Metals bullish (score 100) | Near 75d high (₹39, -2.8% away) — breakout setup"
5,COROMANDEL.NS,Chemicals,2021-05-11,2021-05-21,724.46,794.18,82,59405.72,64,0.125,TARGET,5626.3,9.471,True,64,0.0,True,0.0,89,False,9.7883,0.0,"MACD hist 2.7691 > 0 | Price ₹723 > EMA20 ₹703 | Price ₹723 > EMA50 ₹716 | Volume 2.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹760, -4.8% away) — breakout setup"
5,PIDILITIND.NS,Chemicals,2021-05-11,2021-05-24,917.65,1003.95,65,59647.25,64,0.125,TARGET,5518.57,9.252,True,64,0.0,True,0.0,89,False,9.5692,0.0052,"MACD hist 0.9303 > 0 | Price ₹916 > EMA20 ₹890 | Price ₹916 > EMA50 ₹876 | Volume 1.6× average | Sector Chemicals bullish (score 89) | Near 75d high (₹941, -2.7% away) — breakout setup"
5,ALKEM.NS,Pharma,2021-05-05,2021-06-02,2755.05,2994.82,21,57856.05,64,0.125,TARGET,4947.54,8.5515,True,64,0.0,True,0.0,90,False,8.8661,1.2709,"MACD hist 9.0764 > 0 | Price ₹2751 > EMA20 ₹2636 | Price ₹2751 > EMA50 ₹2637 | Volume 3.7× average | Sector Pharma bullish (score 90) | Near 75d high (₹2841, -3.2% away) — breakout setup | Nifty +0.84% (FII data unavailable — market signal neutral)"
6,GAIL.NS,Energy,2021-06-07,2021-06-18,90.88,83.45,660,59980.799999999996,64,0.125,STOP,-4980.54,-8.3036,False,64,15.569999694824219,True,0.0,100,False,0.0,8.0424,"MACD hist 0.4595 > 0 | Price ₹91 > EMA20 ₹84 | Price ₹91 > EMA50 ₹79 | Volume 1.7× average | Sector Energy bullish (score 100) | Near 75d high (₹92, -0.9% away) — breakout setup | Nifty +0.52% (FII data unavailable — market signal neutral)"
6,COALINDIA.NS,Metals,2021-06-09,2021-06-18,103.34,96.45,580,59937.200000000004,64,0.125,STOP,-4074.15,-6.7974,False,64,14.75,True,0.0,100,False,3.848,6.5272,"MACD hist 0.3402 > 0 | Price ₹103 > EMA20 ₹98 | Price ₹103 > EMA50 ₹93 | Volume 1.6× average | Sector Metals bullish (score 100) | Near 75d high (₹106, -3.1% away) — breakout setup"
6,OBEROIRLTY.NS,Realty,2021-06-04,2021-06-22,640.74,598.21,93,59588.82,64,0.125,STOP,-4032.81,-6.7677,False,64,15.9399995803833,True,0.0,100,False,1.1707,6.4972,"MACD hist 8.0519 > 0 | Price ₹640 > EMA20 ₹580 | Price ₹640 > EMA50 ₹562 | Volume 1.6× average | Sector Realty bullish (score 100) | Near 75d high (₹666, -3.9% away) — breakout setup"
6,EMAMILTD.NS,FMCG,2021-06-10,2021-06-22,507.47,482.53,118,59881.46000000001,64,0.125,STOP,-3022.26,-5.0471,False,64,15.0,True,0.0,100,False,0.0,4.7711,"MACD hist 3.8463 > 0 | Price ₹507 > EMA20 ₹478 | Price ₹507 > EMA50 ₹466 | Volume 1.8× average | Sector FMCG bullish (score 100) | Near 75d high (₹518, -2.2% away) — breakout setup | Nifty +0.65% (FII data unavailable — market signal neutral)"
6,INFY.NS,IT,2021-06-18,2021-06-30,1339.68,1404.52,44,58945.920000000006,64,0.125,TARGET,2766.85,4.6939,True,64,14.800000190734863,True,0.0,100,False,4.9973,0.3496,"⚠ RSI 83.7 > 75 (overbought — elevated reversal risk) | MACD hist 9.2210 > 0 | Price ₹1338 > EMA20 ₹1268 | Price ₹1338 > EMA50 ₹1234 | Volume 2.1× average | Sector IT bullish (score 100) | Near 75d high (₹1349, -0.8% away) — breakout setup"
6,ONGC.NS,Energy,2021-06-03,2021-07-01,89.79,86.86,668,59979.72,64,0.125,MAX_AGE,-2038.09,-3.398,False,64,15.75,True,0.0,100,False,3.2785,4.0578,"MACD hist 0.4263 > 0 | Price ₹90 > EMA20 ₹83 | Price ₹90 > EMA50 ₹81 | Volume 2.2× average | Sector Energy bullish (score 100) | Near 75d high (₹91, -1.1% away) — breakout setup | Nifty +0.73% (FII data unavailable — market signal neutral)"
6,CROMPTON.NS,Consumer,2021-06-03,2021-07-01,394.99,412.54,151,59643.49,64,0.125,MAX_AGE,2563.25,4.2976,True,64,15.75,True,0.0,100,False,5.8417,2.5726,"MACD hist 2.3551 > 0 | Price ₹394 > EMA20 ₹377 | Price ₹394 > EMA50 ₹374 | Volume 1.9× average | Sector Consumer bullish (score 100) | Near 75d high (₹405, -2.7% away) — breakout setup | Nifty +0.73% (FII data unavailable — market signal neutral)"
6,DIXON.NS,Consumer,2021-06-03,2021-07-01,4321.32,4395.3,13,56177.159999999996,64,0.125,MAX_AGE,882.13,1.5703,True,64,15.75,True,0.0,100,False,5.9462,3.5361,"MACD hist 35.7569 > 0 | Price ₹4315 > EMA20 ₹4022 | Price ₹4315 > EMA50 ₹3936 | Volume 1.5× average | Sector Consumer bullish (score 100) | Near 75d high (₹4448, -3.0% away) — breakout setup | Nifty +0.73% (FII data unavailable — market signal neutral)"
6,HINDPETRO.NS,Energy,2021-06-04,2021-07-02,159.3,158.37,376,59896.8,64,0.125,MAX_AGE,-432.65,-0.7223,False,64,15.9399995803833,True,0.0,100,False,3.2583,2.2387,"MACD hist 0.5902 > 0 | Price ₹159 > EMA20 ₹146 | Price ₹159 > EMA50 ₹136 | Volume 1.9× average | Sector Energy bullish (score 100) | Near 75d high (₹161, -1.2% away) — breakout setup"
6,MAHLIFE.NS,Realty,2021-06-04,2021-07-02,187.59,191.61,319,59841.21,64,0.125,MAX_AGE,1197.21,2.0007,True,64,15.9399995803833,True,0.0,100,False,10.6478,0.4701,"MACD hist 1.6475 > 0 | Price ₹187 > EMA20 ₹172 | Price ₹187 > EMA50 ₹171 | Volume 2.4× average | Sector Realty bullish (score 100) | Near 75d high (₹191, -1.9% away) — breakout setup"
6,TECHM.NS,IT,2021-06-08,2021-07-06,889.15,879.61,67,59573.049999999996,64,0.125,MAX_AGE,-721.3,-1.2108,False,64,15.229999542236328,True,0.0,100,False,4.3199,0.924,"MACD hist 4.7473 > 0 | Price ₹888 > EMA20 ₹847 | Price ₹888 > EMA50 ₹840 | Volume 1.8× average | Sector IT bullish (score 100) | Near 75d high (₹890, -0.3% away) — breakout setup"
6,TCS.NS,IT,2021-06-11,2021-07-09,2896.34,2829.76,20,57926.8,64,0.125,MAX_AGE,-1410.46,-2.4349,False,64,14.100000381469727,True,0.0,100,False,3.1136,2.1522,"MACD hist 12.1279 > 0 | Price ₹2892 > EMA20 ₹2790 | Price ₹2892 > EMA50 ₹2773 | Volume 1.5× average | Sector IT bullish (score 100) | Near 75d high (₹2949, -1.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,MPHASIS.NS,IT,2021-06-11,2021-07-09,1802.35,1993.25,33,59477.549999999996,64,0.125,TARGET,6208.05,10.4376,True,64,14.100000381469727,True,0.0,100,False,10.7581,1.3646,"MACD hist 3.3723 > 0 | Price ₹1800 > EMA20 ₹1704 | Price ₹1800 > EMA50 ₹1626 | Volume 3.1× average | Sector IT bullish (score 100) | Near 75d high (₹1853, -2.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,HINDUNILVR.NS,FMCG,2021-06-18,2021-07-14,2303.26,2233.42,25,57581.50000000001,64,0.125,STOP,-1823.8,-3.1673,False,64,14.800000190734863,True,0.0,90,False,1.1149,2.8864,"MACD hist 13.9779 > 0 | Price ₹2300 > EMA20 ₹2197 | Price ₹2300 > EMA50 ₹2194 | Volume 2.6× average | Sector FMCG bullish (score 90) | Near 75d high (₹2313, -0.6% away) — breakout setup"
7,PERSISTENT.NS,IT,2021-07-01,2021-07-07,1429.31,1354.02,41,58601.71,64,0.125,STOP,-3164.24,-5.3996,False,64,12.84000015258789,True,0.0,100,False,0.0,5.1249,"⚠ RSI 83.0 > 75 (overbought — elevated reversal risk) | MACD hist 15.2020 > 0 | Price ₹1427 > EMA20 ₹1269 | Price ₹1427 > EMA50 ₹1159 | Volume 1.7× average | Sector IT bullish (score 100) | Near 75d high (₹1454, -1.9% away) — breakout setup"
7,HDFCBANK.NS,Banking,2021-07-06,2021-07-12,731.05,706.21,82,59946.1,64,0.125,STOP,-2117.57,-3.5325,False,64,12.279999732971191,True,0.0,100,False,0.1633,3.2525,"MACD hist 0.6735 > 0 | Price ₹730 > EMA20 ₹709 | Price ₹730 > EMA50 ₹697 | Volume 1.6× average | Sector Banking bullish (score 100) | Near 75d high (₹732, -0.3% away) — breakout setup"
7,OFSS.NS,IT,2021-07-08,2021-07-14,3013.13,3310.75,19,57249.47,64,0.125,TARGET,5567.13,9.7243,True,64,13.5600004196167,True,0.0,100,False,10.0426,0.0,"MACD hist 6.3820 > 0 | Price ₹3009 > EMA20 ₹2902 | Price ₹3009 > EMA50 ₹2810 | Volume 1.9× average | Sector IT bullish (score 100) | Near 75d high (₹3071, -2.0% away) — breakout setup"
7,SOBHA.NS,Realty,2021-07-09,2021-07-15,546.74,660.18,109,59594.66,64,0.125,TARGET,12266.57,20.5833,True,64,12.9399995803833,True,0.0,100,False,20.9292,0.0,"MACD hist 7.9682 > 0 | Price ₹546 > EMA20 ₹489 | Price ₹546 > EMA50 ₹481 | Volume 3.3× average | Sector Realty bullish (score 100) | Near 75d high (₹562, -2.9% away) — breakout setup"
7,OFSS.NS,IT,2021-07-14,2021-07-20,3320.7,3156.65,18,59772.6,64,0.125,STOP,-3032.07,-5.0727,False,64,12.59000015258789,True,0.0,100,False,0.0,4.7974,"⚠ RSI 76.4 > 75 (overbought — elevated reversal risk) | MACD hist 35.4191 > 0 | Price ₹3316 > EMA20 ₹3001 | Price ₹3316 > EMA50 ₹2870 | Volume 2.2× average | Sector IT bullish (score 100) | Near 75d high (₹3332, -0.5% away) — breakout setup | Nifty +0.26% (FII data unavailable — market signal neutral)"
7,MPHASIS.NS,IT,2021-07-09,2021-07-23,1999.24,2262.25,29,57977.96,64,0.125,TARGET,7535.88,12.9978,True,64,12.9399995803833,True,0.0,100,False,13.3254,1.8673,"MACD hist 5.3225 > 0 | Price ₹1996 > EMA20 ₹1873 | Price ₹1996 > EMA50 ₹1754 | Volume 2.1× average | Sector IT bullish (score 100) | Near 75d high (₹2032, -1.8% away) — breakout setup"
7,NAVINFLUOR.NS,Chemicals,2021-07-02,2021-07-28,3746.8,3462.51,16,59948.8,64,0.125,STOP,-4625.83,-7.7163,False,64,12.09000015258789,True,0.0,100,False,3.7194,7.4486,"⚠ RSI 78.9 > 75 (overbought — elevated reversal risk) | MACD hist 37.9817 > 0 | Price ₹3741 > EMA20 ₹3460 | Price ₹3741 > EMA50 ₹3305 | Volume 1.8× average | Sector Chemicals bullish (score 100) | Near 75d high (₹3836, -2.5% away) — breakout setup | Nifty +0.27% (FII data unavailable — market signal neutral)"
7,COFORGE.NS,IT,2021-07-09,2021-07-29,822.37,973.29,72,59210.64,64,0.125,TARGET,10769.81,18.189,True,64,12.9399995803833,True,0.0,100,False,18.5294,0.9796,"MACD hist 0.8597 > 0 | Price ₹821 > EMA20 ₹773 | Price ₹821 > EMA50 ₹699 | Volume 1.8× average | Sector IT bullish (score 100) | Near 75d high (₹852, -3.6% away) — breakout setup"
7,DABUR.NS,FMCG,2021-07-01,2021-07-30,560.12,571.72,107,59932.840000000004,64,0.125,MAX_AGE,1155.96,1.9288,True,64,12.84000015258789,True,0.0,90,False,2.2235,1.7501,"MACD hist 0.5209 > 0 | Price ₹559 > EMA20 ₹537 | Price ₹559 > EMA50 ₹527 | Volume 2.5× average | Sector FMCG bullish (score 90) | Near 75d high (₹561, -0.3% away) — breakout setup"
7,MAXHEALTH.NS,Healthcare,2021-07-01,2021-07-30,262.99,294.66,228,59961.72,64,0.125,TARGET,7127.33,11.8865,True,64,12.84000015258789,True,0.0,100,False,12.2121,1.7931,"MACD hist 0.0334 > 0 | Price ₹263 > EMA20 ₹250 | Price ₹263 > EMA50 ₹239 | Volume 1.8× average | Sector Healthcare bullish (score 100) | Near 75d high (₹268, -1.9% away) — breakout setup"
